Ant 0 / Chirp 31 / Point 3 (Raw: 23, Parsed: -10)
Ant 0 / Chirp 32 / Point 3 (Raw: 8, Parsed: -13)
Ant 0 / Chirp 33 / Point 3 (Raw: 26, Parsed: -20)
Ant 0 / Chirp 34 / Point 3 (Raw: 8, Parsed: -14)
Ant 0 / Chirp 35 / Point 3 (Raw: 26, Parsed: -16)
Ant 0 / Chirp 36 / Point 3 (Raw: 7, Parsed: -16)
Ant 0 / Chirp 37 / Point 3 (Raw: 21, Parsed: -17)
Ant 0 / Chirp 38 / Point 3 (Raw: 0, Parsed: -18)
Ant 0 / Chirp 39 / Point 3 (Raw: 23, Parsed: -17)
Ant 0 / Chirp 40 / Point 3 (Raw: 4, Parsed: -16)
Ant 0 / Chirp 41 / Point 3 (Raw: 22, Parsed: -17)
Ant 0 / Chirp 42 / Point 3 (Raw: 5, Parsed: -21)
Ant 0 / Chirp 43 / Point 3 (Raw: 17, Parsed: -12)
Ant 0 / Chirp 44 / Point 3 (Raw: 2, Parsed: -7)
Ant 0 / Chirp 45 / Point 3 (Raw: 14, Parsed: -6)
Ant 0 / Chirp 46 / Point 3 (Raw: 253, Parsed: 5)
Ant 0 / Chirp 47 / Point 3 (Raw: 15, Parsed: 3)
Ant 0 / Chirp 48 / Point 3 (Raw: 252, Parsed: 7)
Ant 0 / Chirp 49 / Point 3 (Raw: 15, Parsed: 14)
Ant 0 / Chirp 50 / Point 3 (Raw: 250, Parsed: 19)
Ant 0 / Chirp 51 / Point 3 (Raw: 12, Parsed: 28)
Ant 0 / Chirp 52 / Point 3 (Raw: 245, Parsed: 26)
Ant 0 / Chirp 53 / Point 3 (Raw: 10, Parsed: 19)
Ant 0 / Chirp 54 / Point 3 (Raw: 251, Parsed: 27)
Ant 0 / Chirp 55 / Point 3 (Raw: 5, Parsed: 24)
Ant 0 / Chirp 56 / Point 3 (Raw: 254, Parsed: 15)
Ant 0 / Chirp 57 / Point 3 (Raw: 11, Parsed: 23)
Ant 0 / Chirp 58 / Point 3 (Raw: 251, Parsed: 17)
Ant 0 / Chirp 59 / Point 3 (Raw: 12, Parsed: 12)
Ant 0 / Chirp 60 / Point 3 (Raw: 245, Parsed: 6)
Ant 0 / Chirp 61 / Point 3 (Raw: 10, Parsed: 15)
Ant 0 / Chirp 62 / Point 3 (Raw: 246, Parsed: 0)
Ant 0 / Chirp 63 / Point 3 (Raw: 14, Parsed: 0)
Ant 0 / Chirp 0 / Point 4 (Raw: 232, Parsed: -24)
Ant 0 / Chirp 1 / Point 4 (Raw: 7, Parsed: -22)
Ant 0 / Chirp 2 / Point 4 (Raw: 234, Parsed: -16)
Ant 0 / Chirp 3 / Point 4 (Raw: 8, Parsed: -17)
Ant 0 / Chirp 4 / Point 4 (Raw: 240, Parsed: -9)
Ant 0 / Chirp 5 / Point 4 (Raw: 11, Parsed: -3)
Ant 0 / Chirp 6 / Point 4 (Raw: 239, Parsed: -7)
Ant 0 / Chirp 7 / Point 4 (Raw: 16, Parsed: 1)
Ant 0 / Chirp 8 / Point 4 (Raw: 247, Parsed: 7)
Ant 0 / Chirp 9 / Point 4 (Raw: 26, Parsed: 4)
Ant 0 / Chirp 10 / Point 4 (Raw: 253, Parsed: 7)
Ant 0 / Chirp 11 / Point 4 (Raw: 31, Parsed: 8)
Ant 0 / Chirp 12 / Point 4 (Raw: 249, Parsed: 14)
Ant 0 / Chirp 13 / Point 4 (Raw: 31, Parsed: 21)
Ant 0 / Chirp 14 / Point 4 (Raw: 1, Parsed: 5)
Ant 0 / Chirp 15 / Point 4 (Raw: 29, Parsed: 12)
Ant 0 / Chirp 16 / Point 4 (Raw: 7, Parsed: 8)
Ant 0 / Chirp 17 / Point 4 (Raw: 34, Parsed: -2)
Ant 0 / Chirp 18 / Point 4 (Raw: 4, Parsed: 1)
Ant 0 / Chirp 19 / Point 4 (Raw: 29, Parsed: -1)
